n,t,h
47363,1578.7666666666667,1490
47364,1578.8,1490
47365,1578.8333333333333,1490
47366,1578.8666666666668,1490
47367,1578.9,1490
47368,1578.9333333333332,1490
47369,1578.9666666666667,1490
47370,1579.0,1490
47371,1579.0333333333333,1490
47372,1579.0666666666668,1490
47373,1579.1,1490
47374,1579.1333333333332,1490
47375,1579.1666666666667,1490
47376,1579.2,1490
47377,1579.2333333333333,1490
47378,1579.2666666666667,1490
47379,1579.3,1500
47380,1579.3333333333333,1500
47381,1579.3666666666668,1500
47382,1579.4,1500
47383,1579.4333333333332,1500
47384,1579.4666666666667,1500
47385,1579.5,1500
47386,1579.5333333333333,1500
47387,1579.5666666666668,1500
47388,1579.6,1500
47389,1579.6333333333332,1500
47390,1579.6666666666667,1500
47391,1579.7,1500
47392,1579.7333333333333,1500
47393,1579.7666666666667,1500
47394,1579.8,1500
47395,1579.8333333333333,1500
47396,1579.8666666666668,1500
47397,1579.9,1500
47398,1579.9333333333332,1500
47399,1579.9666666666667,1500
47400,1580.0,1510
47401,1580.0333333333333,1510
47402,1580.0666666666668,1510
47403,1580.1,1510
47404,1580.1333333333332,1510
47405,1580.1666666666667,1510
47406,1580.2,1510
47407,1580.2333333333333,1510
47408,1580.2666666666667,1510
47409,1580.3,1510
47410,1580.3333333333333,1510
47411,1580.3666666666668,1510
47412,1580.4,1510
47413,1580.4333333333332,1510
47414,1580.4666666666667,1510
47415,1580.5,1510
47416,1580.5333333333333,1510
47417,1580.5666666666668,1510
47418,1580.6,1510
47419,1580.6333333333332,1510
47420,1580.6666666666667,1510
47421,1580.7,1520
47422,1580.7333333333333,1520
47423,1580.7666666666667,1520
47424,1580.8,1520
47425,1580.8333333333333,1520
47426,1580.8666666666668,1520
47427,1580.9,1520
47428,1580.9333333333332,1520
47429,1580.9666666666667,1520
47430,1581.0,1520
47431,1581.0333333333333,1520
47432,1581.0666666666668,1520
47433,1581.1,1520
47434,1581.1333333333332,1520
47435,1581.1666666666667,1520
47436,1581.2,1520
47437,1581.2333333333333,1520
47438,1581.2666666666667,1520
47439,1581.3,1520
47440,1581.3333333333333,1520
47441,1581.3666666666668,1520
47442,1581.4,1520
47443,1581.4333333333332,1530
47444,1581.4666666666667,1530
47445,1581.5,1530
47446,1581.5333333333333,1530
47447,1581.5666666666668,1530
47448,1581.6,1530
47449,1581.6333333333332,1530
47450,1581.6666666666667,1530
47451,1581.7,1530
47452,1581.7333333333333,1530
47453,1581.7666666666667,1530
47454,1581.8,1530
47455,1581.8333333333333,1530
47456,1581.8666666666668,1530
47457,1581.9,1530
47458,1581.9333333333332,1530
47459,1581.9666666666667,1530
47460,1582.0,1530
47461,1582.0333333333333,1530
47462,1582.0666666666668,1530
47463,1582.1,1530
47464,1582.1333333333332,1530
47465,1582.1666666666667,1540
47466,1582.2,1540
47467,1582.2333333333333,1540
47468,1582.2666666666667,1540
47469,1582.3,1540
47470,1582.3333333333333,1540
47471,1582.3666666666668,1540
47472,1582.4,1540
47473,1582.4333333333332,1540
47474,1582.4666666666667,1540
47475,1582.5,1540
47476,1582.5333333333333,1540
47477,1582.5666666666668,1540
47478,1582.6,1540
47479,1582.6333333333332,1540
47480,1582.6666666666667,1540
47481,1582.7,1540
47482,1582.7333333333333,1540
47483,1582.7666666666667,1540
47484,1582.8,1540
47485,1582.8333333333333,1540
47486,1582.8666666666668,1540
47487,1582.9,1550
47488,1582.9333333333332,1550
47489,1582.9666666666667,1550
47490,1583.0,1550
47491,1583.0333333333333,1550
47492,1583.0666666666668,1550
47493,1583.1,1550
47494,1583.1333333333332,1550
47495,1583.1666666666667,1550
47496,1583.2,1550
47497,1583.2333333333333,1550
47498,1583.2666666666667,1550
47499,1583.3,1550
47500,1583.3333333333333,1550
47501,1583.3666666666668,1550
47502,1583.4,1550
47503,1583.4333333333332,1550
47504,1583.4666666666667,1550
47505,1583.5,1550
47506,1583.5333333333333,1550
47507,1583.5666666666668,1550
47508,1583.6,1560
47509,1583.6333333333332,1560
47510,1583.6666666666667,1560
47511,1583.7,1560
47512,1583.7333333333333,1560
47513,1583.7666666666667,1560
47514,1583.8,1560
47515,1583.8333333333333,1560
47516,1583.8666666666668,1560
47517,1583.9,1560
47518,1583.9333333333332,1560
47519,1583.9666666666667,1560
47520,1584.0,1560
47521,1584.0333333333333,1560
47522,1584.0666666666668,1560
47523,1584.1,1560
47524,1584.1333333333332,1560
47525,1584.1666666666667,1560
47526,1584.2,1560
47527,1584.2333333333333,1560
47528,1584.2666666666667,1570
47529,1584.3,1570
47530,1584.3333333333333,1570
47531,1584.3666666666668,1570
47532,1584.4,1570
47533,1584.4333333333332,1570
47534,1584.4666666666667,1570
47535,1584.5,1570
47536,1584.5333333333333,1570
47537,1584.5666666666668,1570
47538,1584.6,1570
47539,1584.6333333333332,1570
47540,1584.6666666666667,1570
47541,1584.7,1570
47542,1584.7333333333333,1570
47543,1584.7666666666667,1570
47544,1584.8,1570
47545,1584.8333333333333,1570
47546,1584.8666666666668,1570
47547,1584.9,1570
47548,1584.9333333333332,1570
47549,1584.9666666666667,1580
47550,1585.0,1580
47551,1585.0333333333333,1580
47552,1585.0666666666668,1580
47553,1585.1,1580
47554,1585.1333333333332,1580
47555,1585.1666666666667,1580
47556,1585.2,1580
47557,1585.2333333333333,1580
47558,1585.2666666666667,1580
47559,1585.3,1580
47560,1585.3333333333333,1580
47561,1585.3666666666668,1580
47562,1585.4,1580
47563,1585.4333333333332,1580
47564,1585.4666666666667,1580
47565,1585.5,1580
47566,1585.5333333333333,1580
47567,1585.5666666666668,1580
47568,1585.6,1580
47569,1585.6333333333332,1580
47570,1585.6666666666667,1590
47571,1585.7,1590
47572,1585.7333333333333,1590
47573,1585.7666666666667,1590
47574,1585.8,1590
47575,1585.8333333333333,1590
47576,1585.8666666666668,1590
47577,1585.9,1590
47578,1585.9333333333332,1590
47579,1585.9666666666667,1590
47580,1586.0,1590
47581,1586.0333333333333,1590
47582,1586.0666666666668,1590
47583,1586.1,1590
47584,1586.1333333333332,1590
47585,1586.1666666666667,1590
47586,1586.2,1590
47587,1586.2333333333333,1590
47588,1586.2666666666667,1590
47589,1586.3,1590
47590,1586.3333333333333,1590
47591,1586.3666666666668,1600
47592,1586.4,1600
47593,1586.4333333333332,1600
47594,1586.4666666666667,1600
47595,1586.5,1600
47596,1586.5333333333333,1600
47597,1586.5666666666668,1600
47598,1586.6,1600
47599,1586.6333333333332,1600
47600,1586.6666666666667,1600
47601,1586.7,1600
47602,1586.7333333333333,1600
47603,1586.7666666666667,1600
47604,1586.8,1600
47605,1586.8333333333333,1600
47606,1586.8666666666668,1600
47607,1586.9,1600
47608,1586.9333333333332,1600
47609,1586.9666666666667,1600
47610,1587.0,1600
47611,1587.0333333333333,1600
47612,1587.0666666666668,1610
47613,1587.1,1610
47614,1587.1333333333332,1610
47615,1587.1666666666667,1610
47616,1587.2,1610
47617,1587.2333333333333,1610
47618,1587.2666666666667,1610
47619,1587.3,1610
47620,1587.3333333333333,1610
47621,1587.3666666666668,1610
47622,1587.4,1610
47623,1587.4333333333332,1610
47624,1587.4666666666667,1610
47625,1587.5,1610
47626,1587.5333333333333,1610
47627,1587.5666666666668,1610
47628,1587.6,1610
47629,1587.6333333333332,1610
47630,1587.6666666666667,1610
47631,1587.7,1610
47632,1587.7333333333333,1610
47633,1587.7666666666667,1610
47634,1587.8,1620
47635,1587.8333333333333,1620
47636,1587.8666666666668,1620
47637,1587.9,1620
47638,1587.9333333333332,1620
47639,1587.9666666666667,1620
47640,1588.0,1620
47641,1588.0333333333333,1620
47642,1588.0666666666668,1620
47643,1588.1,1620
47644,1588.1333333333332,1620
47645,1588.1666666666667,1620
47646,1588.2,1620
47647,1588.2333333333333,1620
47648,1588.2666666666667,1620
47649,1588.3,1620
47650,1588.3333333333333,1620
47651,1588.3666666666668,1620
47652,1588.4,1620
47653,1588.4333333333332,1620
47654,1588.4666666666667,1630
47655,1588.5,1630
47656,1588.5333333333333,1630
47657,1588.5666666666668,1630
47658,1588.6,1630
47659,1588.6333333333332,1630
47660,1588.6666666666667,1630
47661,1588.7,1630
47662,1588.7333333333333,1630
47663,1588.7666666666667,1630
47664,1588.8,1630
47665,1588.8333333333333,1630
47666,1588.8666666666668,1630
47667,1588.9,1630
47668,1588.9333333333332,1630
47669,1588.9666666666667,1630
47670,1589.0,1630
47671,1589.0333333333333,1630
47672,1589.0666666666668,1630
47673,1589.1,1630
47674,1589.1333333333332,1630
47675,1589.1666666666667,1630
47676,1589.2,1630
47677,1589.2333333333333,1630
47678,1589.2666666666667,1640
47679,1589.3,1640
47680,1589.3333333333333,1640
47681,1589.3666666666668,1640
47682,1589.4,1640
47683,1589.4333333333332,1640
47684,1589.4666666666667,1640
47685,1589.5,1640
47686,1589.5333333333333,1640
47687,1589.5666666666668,1640
47688,1589.6,1640
47689,1589.6333333333332,1640
47690,1589.6666666666667,1640
47691,1589.7,1640
47692,1589.7333333333333,1640
47693,1589.7666666666667,1640
47694,1589.8,1640
47695,1589.8333333333333,1640
47696,1589.8666666666668,1640
47697,1589.9,1640
47698,1589.9333333333332,1650
47699,1589.9666666666667,1650
47700,1590.0,1650
47701,1590.0333333333333,1650
47702,1590.0666666666668,1650
47703,1590.1,1650
47704,1590.1333333333332,1650
47705,1590.1666666666667,1650
47706,1590.2,1650
47707,1590.2333333333333,1650
47708,1590.2666666666667,1650
47709,1590.3,1650
47710,1590.3333333333333,1650
47711,1590.3666666666668,1650
47712,1590.4,1650
47713,1590.4333333333332,1650
47714,1590.4666666666667,1650
47715,1590.5,1650
47716,1590.5333333333333,1650
47717,1590.5666666666668,1650
47718,1590.6,1650
47719,1590.6333333333332,1660
47720,1590.6666666666667,1660
47721,1590.7,1660
47722,1590.7333333333333,1660
47723,1590.7666666666667,1660
47724,1590.8,1660
47725,1590.8333333333333,1660
47726,1590.8666666666668,1660
47727,1590.9,1660
47728,1590.9333333333332,1660
47729,1590.9666666666667,1660
47730,1591.0,1660
47731,1591.0333333333333,1660
47732,1591.0666666666668,1660
47733,1591.1,1660
47734,1591.1333333333332,1660
47735,1591.1666666666667,1660
47736,1591.2,1660
47737,1591.2333333333333,1660
47738,1591.2666666666667,1660
47739,1591.3,1660
47740,1591.3333333333333,1660
47741,1591.3666666666668,1660
47742,1591.4,1670
47743,1591.4333333333332,1670
47744,1591.4666666666667,1670
47745,1591.5,1670
47746,1591.5333333333333,1670
47747,1591.5666666666668,1670
47748,1591.6,1670
47749,1591.6333333333332,1670
47750,1591.6666666666667,1670
47751,1591.7,1670
47752,1591.7333333333333,1670
47753,1591.7666666666667,1670
47754,1591.8,1670
47755,1591.8333333333333,1670
47756,1591.8666666666668,1670
47757,1591.9,1670
47758,1591.9333333333332,1670
47759,1591.9666666666667,1670
47760,1592.0,1670
47761,1592.0333333333333,1670
47762,1592.0666666666668,1680
47763,1592.1,1680
47764,1592.1333333333332,1680
47765,1592.1666666666667,1680
47766,1592.2,1680
47767,1592.2333333333333,1680
47768,1592.2666666666667,1680
47769,1592.3,1680
47770,1592.3333333333333,1680
47771,1592.3666666666668,1680
47772,1592.4,1680
47773,1592.4333333333332,1680
47774,1592.4666666666667,1680
47775,1592.5,1680
47776,1592.5333333333333,1680
47777,1592.5666666666668,1680
47778,1592.6,1680
47779,1592.6333333333332,1680
47780,1592.6666666666667,1680
47781,1592.7,1680
47782,1592.7333333333333,1680
47783,1592.7666666666667,1690
47784,1592.8,1690
47785,1592.8333333333333,1690
47786,1592.8666666666668,1690
47787,1592.9,1690
47788,1592.9333333333332,1690
47789,1592.9666666666667,1690
47790,1593.0,1690
47791,1593.0333333333333,1690
47792,1593.0666666666668,1690
47793,1593.1,1690
47794,1593.1333333333332,1690
47795,1593.1666666666667,1690
47796,1593.2,1690
47797,1593.2333333333333,1690
47798,1593.2666666666667,1690
47799,1593.3,1690
47800,1593.3333333333333,1690
47801,1593.3666666666668,1690
47802,1593.4,1690
47803,1593.4333333333332,1690
47804,1593.4666666666667,1700
47805,1593.5,1700
47806,1593.5333333333333,1700
47807,1593.5666666666668,1700
47808,1593.6,1700
47809,1593.6333333333332,1700
47810,1593.6666666666667,1700
47811,1593.7,1700
47812,1593.7333333333333,1700
47813,1593.7666666666667,1700
47814,1593.8,1700
47815,1593.8333333333333,1700
47816,1593.8666666666668,1700
47817,1593.9,1700
47818,1593.9333333333332,1700
47819,1593.9666666666667,1700
47820,1594.0,1700
47821,1594.0333333333333,1700
47822,1594.0666666666668,1700
47823,1594.1,1700
47824,1594.1333333333332,1700
47825,1594.1666666666667,1710
47826,1594.2,1710
47827,1594.2333333333333,1710
47828,1594.2666666666667,1710
47829,1594.3,1710
47830,1594.3333333333333,1710
47831,1594.3666666666668,1710
47832,1594.4,1710
47833,1594.4333333333332,1710
47834,1594.4666666666667,1710
47835,1594.5,1710
47836,1594.5333333333333,1710
47837,1594.5666666666668,1710
47838,1594.6,1710
47839,1594.6333333333332,1710
47840,1594.6666666666667,1710
47841,1594.7,1710
47842,1594.7333333333333,1710
47843,1594.7666666666667,1710
47844,1594.8,1710
47845,1594.8333333333333,1710
47846,1594.8666666666668,1710
47847,1594.9,1720
47848,1594.9333333333332,1720
47849,1594.9666666666667,1720
47850,1595.0,1720
47851,1595.0333333333333,1720
47852,1595.0666666666668,1720
47853,1595.1,1720
47854,1595.1333333333332,1720
47855,1595.1666666666667,1720
47856,1595.2,1720
47857,1595.2333333333333,1720
47858,1595.2666666666667,1720
47859,1595.3,1720
47860,1595.3333333333333,1720
47861,1595.3666666666668,1720
47862,1595.4,1720
47863,1595.4333333333332,1720
47864,1595.4666666666667,1720
47865,1595.5,1720
47866,1595.5333333333333,1720
47867,1595.5666666666668,1730
47868,1595.6,1730
47869,1595.6333333333332,1730
47870,1595.6666666666667,1730
47871,1595.7,1730
47872,1595.7333333333333,1730
47873,1595.7666666666667,1730
47874,1595.8,1730
47875,1595.8333333333333,1730
47876,1595.8666666666668,1730
47877,1595.9,1730
47878,1595.9333333333332,1730
47879,1595.9666666666667,1730
47880,1596.0,1730
47881,1596.0333333333333,1730
47882,1596.0666666666668,1730
47883,1596.1,1730
47884,1596.1333333333332,1730
47885,1596.1666666666667,1730
47886,1596.2,1730
47887,1596.2333333333333,1730
47888,1596.2666666666667,1730
47889,1596.3,1740
47890,1596.3333333333333,1740
47891,1596.3666666666668,1740
47892,1596.4,1740
47893,1596.4333333333332,1740
47894,1596.4666666666667,1740
47895,1596.5,1740
47896,1596.5333333333333,1740
47897,1596.5666666666668,1740
47898,1596.6,1740
47899,1596.6333333333332,1740
47900,1596.6666666666667,1740
47901,1596.7,1740
47902,1596.7333333333333,1740
47903,1596.7666666666667,1740
47904,1596.8,1740
47905,1596.8333333333333,1740
47906,1596.8666666666668,1740
47907,1596.9,1740
47908,1596.9333333333332,1740
47909,1596.9666666666667,1740
47910,1597.0,1750
47911,1597.0333333333333,1750
47912,1597.0666666666668,1750
47913,1597.1,1750
47914,1597.1333333333332,1750
47915,1597.1666666666667,1750
47916,1597.2,1750
47917,1597.2333333333333,1750
47918,1597.2666666666667,1750
47919,1597.3,1750
47920,1597.3333333333333,1750
47921,1597.3666666666668,1750
47922,1597.4,1750
47923,1597.4333333333332,1750
47924,1597.4666666666667,1750
47925,1597.5,1750
47926,1597.5333333333333,1750
47927,1597.5666666666668,1750
47928,1597.6,1750
47929,1597.6333333333332,1750
47930,1597.6666666666667,1750
47931,1597.7,1750
47932,1597.7333333333333,1760
47933,1597.7666666666667,1760
47934,1597.8,1760
47935,1597.8333333333333,1760
47936,1597.8666666666668,1760
47937,1597.9,1760
47938,1597.9333333333332,1760
47939,1597.9666666666667,1760
47940,1598.0,1760
47941,1598.0333333333333,1760
47942,1598.0666666666668,1760
47943,1598.1,1760
47944,1598.1333333333332,1760
47945,1598.1666666666667,1760
47946,1598.2,1760
47947,1598.2333333333333,1760
47948,1598.2666666666667,1760
47949,1598.3,1760
47950,1598.3333333333333,1760
47951,1598.3666666666668,1760
47952,1598.4,1760
47953,1598.4333333333332,1770
47954,1598.4666666666667,1770
47955,1598.5,1770
47956,1598.5333333333333,1770
47957,1598.5666666666668,1770
47958,1598.6,1770
47959,1598.6333333333332,1770
47960,1598.6666666666667,1770
47961,1598.7,1770
47962,1598.7333333333333,1770
47963,1598.7666666666667,1770
47964,1598.8,1770
47965,1598.8333333333333,1770
47966,1598.8666666666668,1770
47967,1598.9,1770
47968,1598.9333333333332,1770
47969,1598.9666666666667,1770
47970,1599.0,1770
47971,1599.0333333333333,1770
47972,1599.0666666666668,1770
47973,1599.1,1770
47974,1599.1333333333332,1770
47975,1599.1666666666667,1770
47976,1599.2,1780
47977,1599.2333333333333,1780
47978,1599.2666666666667,1780
47979,1599.3,1780
47980,1599.3333333333333,1780
47981,1599.3666666666668,1780
47982,1599.4,1780
47983,1599.4333333333332,1780
47984,1599.4666666666667,1780
47985,1599.5,1780
47986,1599.5333333333333,1780
47987,1599.5666666666668,1780
47988,1599.6,1780
47989,1599.6333333333332,1780
47990,1599.6666666666667,1780
47991,1599.7,1780
47992,1599.7333333333333,1780
47993,1599.7666666666667,1780
47994,1599.8,1780
47995,1599.8333333333333,1780
47996,1599.8666666666668,1790
47997,1599.9,1790
47998,1599.9333333333332,1790
47999,1599.9666666666667,1790
48000,1600.0,1790
48001,1600.0333333333333,1790
48002,1600.0666666666668,1790
48003,1600.1,1790
48004,1600.1333333333332,1790
48005,1600.1666666666667,1790
48006,1600.2,1790
48007,1600.2333333333333,1790
48008,1600.2666666666667,1790
48009,1600.3,1790
48010,1600.3333333333333,1790
48011,1600.3666666666668,1790
48012,1600.4,1790
48013,1600.4333333333332,1790
48014,1600.4666666666667,1790
48015,1600.5,1790
48016,1600.5333333333333,1790
48017,1600.5666666666668,1800
48018,1600.6,1800
48019,1600.6333333333332,1800
48020,1600.6666666666667,1800
48021,1600.7,1800
48022,1600.7333333333333,1800
48023,1600.7666666666667,1800
48024,1600.8,1800
48025,1600.8333333333333,1800
48026,1600.8666666666668,1800
48027,1600.9,1800
48028,1600.9333333333332,1800
48029,1600.9666666666667,1800
48030,1601.0,1800
48031,1601.0333333333333,1800
48032,1601.0666666666668,1800
48033,1601.1,1800
48034,1601.1333333333332,1800
48035,1601.1666666666667,1800
48036,1601.2,1800
48037,1601.2333333333333,1800
48038,1601.2666666666667,1810
48039,1601.3,1810
48040,1601.3333333333333,1810
48041,1601.3666666666668,1810
48042,1601.4,1810
48043,1601.4333333333332,1810
48044,1601.4666666666667,1810
48045,1601.5,1810
48046,1601.5333333333333,1810
48047,1601.5666666666668,1810
48048,1601.6,1810
48049,1601.6333333333332,1810
48050,1601.6666666666667,1810
48051,1601.7,1810
48052,1601.7333333333333,1810
48053,1601.7666666666667,1810
48054,1601.8,1810
48055,1601.8333333333333,1810
48056,1601.8666666666668,1810
48057,1601.9,1810
48058,1601.9333333333332,1810
48059,1601.9666666666667,1810
48060,1602.0,1820
48061,1602.0333333333333,1820
48062,1602.0666666666668,1820
48063,1602.1,1820
48064,1602.1333333333332,1820
48065,1602.1666666666667,1820
48066,1602.2,1820
48067,1602.2333333333333,1820
48068,1602.2666666666667,1820
48069,1602.3,1820
48070,1602.3333333333333,1820
